timestamp,road_id,hour,day_of_week,is_weekend,is_rush_hour,road_type,road_lanes,road_importance,volume,speed,congestion,precipitation,incident
2025-04-25 07:00:00,5,7,4,0,1,residential,2,2,67,14.495220254259463,0.7334315184892578,0.0,0
2025-04-25 07:00:00,6,7,4,0,1,residential,2,3,70,15.674760362898734,0.6538931353146736,0.0,0
2025-04-25 07:00:00,7,7,4,0,1,residential,2,1,129,8.42101612171983,1.0,0.0,0
2025-04-25 07:00:00,8,7,4,0,1,arterial,3,4,239,23.89575484044048,0.7342059677099811,0.0,0
2025-04-25 07:00:00,9,7,4,0,1,residential,2,3,111,12.814795074808568,0.8579011227638551,0.0,0
2025-04-25 07:00:00,10,7,4,0,1,highway,4,3,278,53.04169522647872,0.29691649575636286,0.0,0
2025-04-25 07:00:00,11,7,4,0,1,residential,1,1,115,9.475609754219633,1.0,0.0,0
2025-04-25 07:00:00,12,7,4,0,1,residential,1,3,85,7.75595656021186,1.0,0.0,0
2025-04-25 07:00:00,13,7,4,0,1,residential,1,2,98,9.473809377284677,1.0,0.0,0
2025-04-25 07:00:00,14,7,4,0,1,residential,2,1,107,10.053761463896363,1.0,0.0,0
2025-04-25 07:00:00,15,7,4,0,1,highway,4,3,430,36.29968257359857,0.5778237095990105,0.0,0
2025-04-25 07:00:00,16,7,4,0,1,residential,1,1,87,8.043441977018073,1.0,0.0,0
2025-04-25 07:00:00,17,7,4,0,1,arterial,2,4,138,25.268548898053787,0.6495379544843638,0.0,0
2025-04-25 07:00:00,18,7,4,0,1,residential,1,1,77,9.098779054006839,1.0,0.0,0
2025-04-25 07:00:00,19,7,4,0,1,arterial,3,3,132,38.62577139926222,0.40835062543491774,0.0,0
2025-04-25 07:00:00,20,7,4,0,1,highway,3,3,388,37.35434285465364,0.7031940302674785,0.0,0
2025-04-25 08:00:00,1,8,4,0,1,arterial,3,3,194,33.44808376606545,0.5605904275898352,0.0,0
2025-04-25 08:00:00,2,8,4,0,1,arterial,3,3,237,20.262767306410275,0.8531569117687431,0.0,0
2025-04-25 08:00:00,3,8,4,0,1,arterial,3,3,259,23.20284616665513,0.8774184113372935,0.0,0
2025-04-25 08:00:00,4,8,4,0,1,residential,1,3,158,9.28480725599832,1.0,0.0,0
2025-04-25 08:00:00,5,8,4,0,1,residential,2,2,91,16.293826361660795,0.6791751214628415,0.0,0
2025-04-25 08:00:00,6,8,4,0,1,residential,2,3,140,8.457856656704283,1.0,0.0,0
2025-04-25 08:00:00,7,8,4,0,1,residential,2,1,129,9.602750654617846,1.0,0.0,0
2025-04-25 08:00:00,8,8,4,0,1,arterial,3,4,329,18.8243621649924,0.8938144200227662,0.0,0
2025-04-25 08:00:00,9,8,4,0,1,residential,2,3,138,8.728434186682017,1.0,0.0,0
2025-04-25 08:00:00,10,8,4,0,1,highway,4,3,500,38.46807260130894,0.6670429789899353,0.0,0
2025-04-25 08:00:00,11,8,4,0,1,residential,1,1,143,9.820354861212266,1.0,0.17620469744138265,0
2025-04-25 08:00:00,12,8,4,0,1,residential,1,3,143,8.559409429583509,1.0,0.0,0
2025-04-25 08:00:00,13,8,4,0,1,residential,1,2,129,8.508295020409964,1.0,0.0,0
2025-04-25 08:00:00,14,8,4,0,1,residential,2,1,132,9.496595708674828,1.0,0.0,0
2025-04-25 08:00:00,15,8,4,0,1,highway,4,3,500,43.04755116669462,0.6430841598986161,0.0,0
2025-04-25 08:00:00,16,8,4,0,1,residential,1,1,148,8.60968663005503,1.0,0.0,0
2025-04-25 08:00:00,17,8,4,0,1,arterial,2,4,236,16.851966749383344,1.0,0.0,0
2025-04-25 08:00:00,18,8,4,0,1,residential,1,1,125,8.725080311215402,1.0,0.0,0
2025-04-25 08:00:00,19,8,4,0,1,arterial,3,3,265,15.422199257096164,0.8759867671416909,0.0,0
2025-04-25 08:00:00,20,8,4,0,1,highway,3,3,500,36.01826937300591,0.7301321997212838,0.0,0
2025-04-25 09:00:00,1,9,4,0,1,arterial,3,3,232,25.55296001655956,0.7412583822202596,0.0,0
2025-04-25 09:00:00,2,9,4,0,1,arterial,3,3,157,32.80238099968862,0.5770644280715164,0.04419347728569831,0
2025-04-25 09:00:00,3,9,4,0,1,arterial,3,3,172,28.31623889784023,0.64843420975904,0.0,0
2025-04-25 09:00:00,4,9,4,0,1,residential,1,3,63,9.980789046933253,1.0,0.0,0
2025-04-25 09:00:00,5,9,4,0,1,residential,2,2,44,17.795175236402994,0.40038827250895764,0.0,0
2025-04-25 09:00:00,6,9,4,0,1,residential,2,3,124,10.13515746288627,1.0,0.0,0
2025-04-25 09:00:00,7,9,4,0,1,residential,2,1,101,11.197392752180088,1.0,0.0,0
2025-04-25 09:00:00,8,9,4,0,1,arterial,3,4,142,34.563275385828476,0.4231836936006102,0.0,0
2025-04-25 09:00:00,9,9,4,0,1,residential,2,3,100,11.123602911140688,0.8969625640194275,0.0,0
2025-04-25 09:00:00,10,9,4,0,1,highway,4,3,430,41.21355827856094,0.5850398884134353,0.0,0
2025-04-25 09:00:00,11,9,4,0,1,residential,1,1,104,8.180492500124172,1.0,0.0,0
2025-04-25 09:00:00,12,9,4,0,1,residential,1,3,83,7.25611931912878,1.0,0.0,0
2025-04-25 09:00:00,13,9,4,0,1,residential,1,2,66,8.99198589088265,1.0,0.0,0
2025-04-25 09:00:00,14,9,4,0,1,residential,2,1,73,16.35667947434733,0.7099504295739828,0.0,0
2025-04-25 09:00:00,15,9,4,0,1,highway,4,3,449,38.25921160973495,0.6316648208634348,0.0,0
2025-04-25 09:00:00,16,9,4,0,1,residential,1,1,79,9.976426170349379,1.0,0.0,0
2025-04-25 09:00:00,17,9,4,0,1,arterial,2,4,162,20.152686294830026,0.8592829195154568,0.0,0
2025-04-25 09:00:00,18,9,4,0,1,residential,1,1,106,8.281386787734522,1.0,0.0,0
2025-04-25 09:00:00,19,9,4,0,1,arterial,3,3,171,27.36257099362719,0.5452360741436678,0.0,0
2025-04-25 09:00:00,20,9,4,0,1,highway,3,3,300,41.49938934225113,0.5720473212286927,0.0,0
2025-04-25 10:00:00,1,10,4,0,0,arterial,3,3,113,41.07942890427484,0.34112425666512397,0.0,0
2025-04-25 10:00:00,2,10,4,0,0,arterial,3,3,195,31.961405475278713,0.6705394641349406,0.0,0
2025-04-25 10:00:00,3,10,4,0,0,arterial,3,3,172,33.407808425025685,0.5685121523774261,0.0,0
2025-04-25 10:00:00,4,10,4,0,0,residential,1,3,43,10.716793728302829,0.8498951955595856,0.0,0
2025-04-25 10:00:00,5,10,4,0,0,residential,2,2,46,21.340017603645773,0.4127857766296068,0.0,0
2025-04-25 10:00:00,6,10,4,0,0,residential,2,3,48,17.33301554797563,0.5170469408094376,0.0,0
2025-04-25 10:00:00,7,10,4,0,0,residential,2,1,62,16.842023817926556,0.6320440714731032,0.0,0
2025-04-25 10:00:00,8,10,4,0,0,arterial,3,4,106,46.27043942274537,0.35206182205186237,0.08377776718475939,0
2025-04-25 10:00:00,9,10,4,0,0,residential,2,3,61,15.5444977534356,0.6676353682841809,0.0,0
2025-04-25 10:00:00,10,10,4,0,0,highway,4,3,263,59.46434648554465,0.33737391182175863,0.0,0
2025-04-25 10:00:00,11,10,4,0,0,residential,1,1,43,9.845392713508577,0.9866670668384168,0.0,0
2025-04-25 10:00:00,12,10,4,0,0,residential,1,3,44,13.741723596520162,0.8589683170701581,0.0,0
2025-04-25 10:00:00,13,10,4,0,0,residential,1,2,45,16.485595113057613,0.7702741101657915,0.0,0
2025-04-25 10:00:00,14,10,4,0,0,residential,2,1,52,24.874493073068017,0.40457945255370564,0.0,0
2025-04-25 10:00:00,15,10,4,0,0,highway,4,3,309,43.85936559553608,0.37081346210777427,0.1171239084390182,0
2025-04-25 10:00:00,16,10,4,0,0,residential,1,1,73,5.392293395178634,1.0,0.0,1
2025-04-25 10:00:00,17,10,4,0,0,arterial,2,4,180,14.209180860141604,1.0,0.0,0
2025-04-25 10:00:00,18,10,4,0,0,residential,1,1,57,9.246395237794454,1.0,0.0,0
2025-04-25 10:00:00,19,10,4,0,0,arterial,3,3,141,32.460535468685926,0.4421060840759872,0.0,0
2025-04-25 10:00:00,20,10,4,0,0,highway,3,3,278,37.47124428794887,0.5611113963439585,0.0,0
2025-04-25 11:00:00,1,11,4,0,0,arterial,3,3,164,28.999420688735828,0.5164542430351577,0.0,0
2025-04-25 11:00:00,2,11,4,0,0,arterial,3,3,215,25.385845416972096,0.7467424340023169,0.0,0
2025-04-25 11:00:00,3,11,4,0,0,arterial,3,3,124,35.72112639970601,0.44999753885143046,0.15503229291574455,0
2025-04-25 11:00:00,4,11,4,0,0,residential,1,3,37,13.85741370477648,0.7985034247551759,0.0,0
2025-04-25 11:00:00,5,11,4,0,0,residential,2,2,76,8.297334558349785,1.0,0.0,1
2025-04-25 11:00:00,6,11,4,0,0,residential,2,3,69,16.47903908159092,0.7286495786516145,0.0,0
2025-04-25 11:00:00,7,11,4,0,0,residential,2,1,74,15.875794660516355,0.7030784943310421,0.0,0
2025-04-25 11:00:00,8,11,4,0,0,arterial,3,4,145,31.882175886557143,0.5354452436229854,0.0,0
2025-04-25 11:00:00,9,11,4,0,0,residential,2,3,47,18.680620736590797,0.4027703578461652,0.0,0
2025-04-25 11:00:00,10,11,4,0,0,highway,4,3,321,53.487135940998535,0.4359248403769119,0.0,0
2025-04-25 11:00:00,11,11,4,0,0,residential,1,1,58,9.558056683624814,1.0,0.0,0
2025-04-25 11:00:00,12,11,4,0,0,residential,1,3,67,9.481421918168415,1.0,0.0,0
2025-04-25 11:00:00,13,11,4,0,0,residential,1,2,78,9.535002519914032,1.0,0.09475219195923065,0
2025-04-25 11:00:00,14,11,4,0,0,residential,2,1,41,20.88087094627844,0.4397449066293518,0.0,0
2025-04-25 11:00:00,15,11,4,0,0,highway,4,3,236,68.51741757028613,0.27846885380965136,0.0,0
2025-04-25 11:00:00,16,11,4,0,0,residential,1,1,64,6.982889110670253,1.0,0.9247847068242816,0
2025-04-25 11:00:00,17,11,4,0,0,arterial,2,4,142,26.905683214265036,0.6608627299954513,0.0,0
2025-04-25 11:00:00,18,11,4,0,0,residential,1,1,62,9.108273373572294,1.0,0.0,0
2025-04-25 11:00:00,19,11,4,0,0,arterial,3,3,91,38.07162472474304,0.30551045542743405,0.0,0
2025-04-25 11:00:00,20,11,4,0,0,highway,3,3,290,42.61984349817543,0.4392060873580675,0.0,0
2025-04-25 12:00:00,1,12,4,0,0,arterial,3,3,172,29.416119075013256,0.6016750298483389,0.0,0
2025-04-25 12:00:00,2,12,4,0,0,arterial,3,3,216,23.749777463007167,0.6964085965451187,0.0,0
2025-04-25 12:00:00,3,12,4,0,0,arterial,3,3,144,29.708783974934168,0.4827527701637852,0.0,0
2025-04-25 12:00:00,4,12,4,0,0,residential,1,3,88,8.560581007571546,1.0,0.0,0
2025-04-25 12:00:00,5,12,4,0,0,residential,2,2,85,10.81456256181309,0.781839450132925,0.0,0
2025-04-25 12:00:00,6,12,4,0,0,residential,2,3,85,11.91430992962167,0.844791869671041,0.0,0
2025-04-25 12:00:00,7,12,4,0,0,residential,2,1,68,12.610832087677522,0.7608330067556566,0.0,0
2025-04-25 12:00:00,8,12,4,0,0,arterial,3,4,137,28.934137187669364,0.5040262474197758,0.0,0
2025-04-25 12:00:00,9,12,4,0,0,residential,2,3,82,10.33800113004317,0.7825578323255739,0.0,0
2025-04-25 12:00:00,10,12,4,0,0,highway,4,3,337,59.31021195069691,0.31936188957019884,0.0,0
2025-04-25 12:00:00,11,12,4,0,0,residential,1,1,101,8.239286617327819,1.0,0.0,0
2025-04-25 12:00:00,12,12,4,0,0,residential,1,3,81,9.704931290262312,1.0,0.0,0
2025-04-25 12:00:00,13,12,4,0,0,residential,1,2,73,10.131105101158848,1.0,0.0,0
2025-04-25 12:00:00,14,12,4,0,0,residential,2,1,65,15.566788790966791,0.6492949115443796,0.0,0
2025-04-25 12:00:00,15,12,4,0,0,highway,4,3,205,69.63665452184188,0.19808152623162098,0.0,0
2025-04-25 12:00:00,16,12,4,0,0,residential,1,1,54,9.180142840871298,1.0,0.4622027315142106,0
2025-04-25 12:00:00,17,12,4,0,0,arterial,2,4,231,16.73910736024089,1.0,0.0,0
2025-04-25 12:00:00,18,12,4,0,0,residential,1,1,96,10.144380711400593,1.0,0.0,0
2025-04-25 12:00:00,19,12,4,0,0,arterial,3,3,167,31.091906526867774,0.48859483914998453,0.08356232081121732,0
2025-04-25 12:00:00,20,12,4,0,0,highway,3,3,388,32.83172687288679,0.7170942429712394,0.2854284615300617,0
2025-04-25 13:00:00,1,13,4,0,0,arterial,3,3,128,32.720390264753505,0.42194708051784646,0.0,0
2025-04-25 13:00:00,2,13,4,0,0,arterial,3,3,167,32.95987274761248,0.48747388643602674,0.0,0
2025-04-25 13:00:00,3,13,4,0,0,arterial,3,3,172,26.12104173409903,0.6279017175124842,0.0,0
2025-04-25 13:00:00,4,13,4,0,0,residential,1,3,87,9.467729760540415,1.0,0.0,0
2025-04-25 13:00:00,5,13,4,0,0,residential,2,2,39,21.4430196963357,0.3547138755115051,0.0,0
2025-04-25 13:00:00,6,13,4,0,0,residential,2,3,39,23.84804269795561,0.3423291245786678,2.4217421796532346,0
2025-04-25 13:00:00,7,13,4,0,0,residential,2,1,50,19.168675278328443,0.492059850693266,0.0,0
2025-04-25 13:00:00,8,13,4,0,0,arterial,3,4,180,35.27887021121838,0.6561247260894936,0.0,0
2025-04-25 13:00:00,9,13,4,0,0,residential,2,3,84,7.932343873171216,1.0,0.0,0
2025-04-25 13:00:00,10,13,4,0,0,highway,4,3,416,40.97455977164573,0.5100785275872385,0.0,0
2025-04-25 13:00:00,11,13,4,0,0,residential,1,1,102,8.000609683586369,1.0,0.0,0
2025-04-25 13:00:00,12,13,4,0,0,residential,1,3,51,8.84820512480465,1.0,0.0,0
2025-04-25 13:00:00,13,13,4,0,0,residential,1,2,62,10.335599125223588,1.0,0.0,0
2025-04-25 13:00:00,14,13,4,0,0,residential,2,1,51,19.46744781623309,0.4310795218782821,0.0,0
2025-04-25 13:00:00,15,13,4,0,0,highway,4,3,257,49.9763476575628,0.32642400203535593,0.0,0
2025-04-25 13:00:00,16,13,4,0,0,residential,1,1,41,11.70067420162999,0.8939682148352133,0.0,0
2025-04-25 13:00:00,17,13,4,0,0,arterial,2,4,171,12.832656774265008,1.0,0.0,0
2025-04-25 13:00:00,18,13,4,0,0,residential,1,1,41,14.730396667341623,0.8453441717469703,0.0,0
2025-04-25 13:00:00,19,13,4,0,0,arterial,3,3,166,26.62904987811278,0.6150328726224066,0.0,0
2025-04-25 13:00:00,20,13,4,0,0,highway,3,3,251,42.84050633192561,0.4489151974419215,0.0,0
2025-04-25 14:00:00,1,14,4,0,0,arterial,3,3,112,41.869672261748086,0.3493415893577662,0.0,0
2025-04-25 14:00:00,2,14,4,0,0,arterial,3,3,107,38.87667688281506,0.3822347445446099,0.22839023863501606,0
2025-04-25 14:00:00,3,14,4,0,0,arterial,3,3,175,21.259551178127218,0.6364884170185992,0.0,0
2025-04-25 14:00:00,4,14,4,0,0,residential,1,3,76,7.889286641695844,1.0,0.191837715289162,0
2025-04-25 14:00:00,5,14,4,0,0,residential,2,2,33,23.836939502203876,0.315298250784445,0.0,0
2025-04-25 14:00:00,6,14,4,0,0,residential,2,3,49,16.867497573447153,0.5905899083756546,0.0,0
2025-04-25 14:00:00,7,14,4,0,0,residential,2,1,37,25.74749269449846,0.3377763797485783,0.5084656448274252,0
2025-04-25 14:00:00,8,14,4,0,0,arterial,3,4,161,29.044742485248733,0.5164488506497121,0.0,0
2025-04-25 14:00:00,9,14,4,0,0,residential,2,3,49,19.149712420102954,0.6272468167624382,0.0,0
2025-04-25 14:00:00,10,14,4,0,0,highway,4,3,318,48.67402125626624,0.4710564669387688,0.0,0
2025-04-25 14:00:00,11,14,4,0,0,residential,1,1,68,8.40386605095182,1.0,0.0,0
2025-04-25 14:00:00,12,14,4,0,0,residential,1,3,44,11.097013767410374,0.9134642699142237,0.0,0
2025-04-25 14:00:00,13,14,4,0,0,residential,1,2,104,8.266697041801368,1.0,0.0,0
2025-04-25 14:00:00,14,14,4,0,0,residential,2,1,64,15.67891186854855,0.6197313299761479,0.5471892330713545,0
2025-04-25 14:00:00,15,14,4,0,0,highway,4,3,227,66.08614793843695,0.27695021562808847,0.0,0
2025-04-25 14:00:00,16,14,4,0,0,residential,1,1,89,5.021766132921761,1.0,0.0,1
2025-04-25 14:00:00,17,14,4,0,0,arterial,2,4,192,17.288503486791598,0.911089120315733,0.0,0
2025-04-25 14:00:00,18,14,4,0,0,residential,1,1,48,10.066720285331836,0.9199314497788336,0.0,0
2025-04-25 14:00:00,19,14,4,0,0,arterial,3,3,144,36.14180786668192,0.4734346202983085,0.0,0
2025-04-25 14:00:00,20,14,4,0,0,highway,3,3,210,54.4075083294343,0.3618190724269863,0.0,0
2025-04-25 15:00:00,1,15,4,0,0,arterial,3,3,209,29.4829501010377,0.6578765151535908,0.0,0
2025-04-25 15:00:00,2,15,4,0,0,arterial,3,3,195,24.58535480842332,0.717200223578366,0.0,0
2025-04-25 15:00:00,3,15,4,0,0,arterial,3,3,156,28.223454154882045,0.5433562878231334,0.0,0
2025-04-25 15:00:00,4,15,4,0,0,residential,1,3,90,9.106648844636236,1.0,0.0,0
2025-04-25 15:00:00,5,15,4,0,0,residential,2,2,87,11.463816356451003,0.8507316719278463,0.0,0
2025-04-25 15:00:00,6,15,4,0,0,residential,2,3,40,19.425744101086934,0.39008625535495245,0.0,0
2025-04-25 15:00:00,7,15,4,0,0,residential,2,1,62,16.969526150603226,0.5713959286123245,0.0,0
2025-04-25 15:00:00,8,15,4,0,0,arterial,3,4,108,36.43232791708241,0.35599367982001096,0.0,0
2025-04-25 15:00:00,9,15,4,0,0,residential,2,3,66,14.458015692163583,0.6968839379303812,0.0,0
2025-04-25 15:00:00,10,15,4,0,0,highway,4,3,228,70.87109783722251,0.27156584638599385,0.0,0
2025-04-25 15:00:00,11,15,4,0,0,residential,1,1,57,9.478219541993965,1.0,0.0,0
2025-04-25 15:00:00,12,15,4,0,0,residential,1,3,76,8.556326062418778,1.0,0.0,0
2025-04-25 15:00:00,13,15,4,0,0,residential,1,2,67,10.035916067208873,1.0,0.0,0
2025-04-25 15:00:00,14,15,4,0,0,residential,2,1,73,14.05017358546569,0.7676806938812986,0.0,0
2025-04-25 15:00:00,15,15,4,0,0,highway,4,3,323,56.09464499852463,0.3941785678388909,0.0,0
2025-04-25 15:00:00,16,15,4,0,0,residential,1,1,61,9.883832522159798,1.0,0.0,0
2025-04-25 15:00:00,17,15,4,0,0,arterial,2,4,142,18.263087428700292,0.9000872070803456,0.0,1
2025-04-25 15:00:00,18,15,4,0,0,residential,1,1,47,12.357219318040352,0.9003691702169054,0.0,0
2025-04-25 15:00:00,19,15,4,0,0,arterial,3,3,107,36.78510577992991,0.3409966411100895,0.0,0
2025-04-25 15:00:00,20,15,4,0,0,highway,3,3,243,50.1118474076663,0.44599914320602885,0.0,0
2025-04-25 16:00:00,1,16,4,0,1,arterial,3,3,216,19.99871465018971,0.8343667674672579,0.0,0
2025-04-25 16:00:00,2,16,4,0,1,arterial,3,3,236,17.18900039789466,0.9737500324919467,0.0,0
2025-04-25 16:00:00,3,16,4,0,1,arterial,3,3,171,33.323209591503364,0.5176518905986958,0.0,0
2025-04-25 16:00:00,4,16,4,0,1,residential,1,3,129,7.465159889878957,1.0,0.35941887562598857,0
2025-04-25 16:00:00,5,16,4,0,1,residential,2,2,165,8.951821194910895,1.0,0.0,0
2025-04-25 16:00:00,6,16,4,0,1,residential,2,3,125,8.677712535119218,1.0,0.0,0
2025-04-25 16:00:00,7,16,4,0,1,residential,2,1,79,6.880618887567889,1.0,0.0,1
2025-04-25 16:00:00,8,16,4,0,1,arterial,3,4,245,24.10418294438432,0.6805048924882443,0.0,0
2025-04-25 16:00:00,9,16,4,0,1,residential,2,3,137,7.790488691691006,1.0,0.0,0
2025-04-25 16:00:00,10,16,4,0,1,highway,4,3,365,50.041211213398576,0.43728376092879956,0.26112932319268867,0
2025-04-25 16:00:00,11,16,4,0,1,residential,1,1,88,10.086185771276796,1.0,0.0,0
2025-04-25 16:00:00,12,16,4,0,1,residential,1,3,83,8.625545599927475,1.0,0.0,0
2025-04-25 16:00:00,13,16,4,0,1,residential,1,2,135,9.30926507381702,1.0,0.0,0
2025-04-25 16:00:00,14,16,4,0,1,residential,2,1,121,8.287470114191715,1.0,0.0,0
2025-04-25 16:00:00,15,16,4,0,1,highway,4,3,500,44.69515061243657,0.5700104419735357,0.0,0
2025-04-25 16:00:00,16,16,4,0,1,residential,1,1,121,8.764414027235102,1.0,0.0,0
2025-04-25 16:00:00,17,16,4,0,1,arterial,2,4,296,16.06738116814305,1.0,0.0,0
2025-04-25 16:00:00,18,16,4,0,1,residential,1,1,128,9.67199949945101,1.0,0.0,0
2025-04-25 16:00:00,19,16,4,0,1,arterial,3,3,205,22.07932042452648,0.6726659964797623,0.0,0
2025-04-25 16:00:00,20,16,4,0,1,highway,3,3,500,28.77138470920835,0.8535000439234468,0.0,0
2025-04-25 17:00:00,1,17,4,0,1,arterial,3,3,289,11.808892491139037,1.0,0.0,0
2025-04-25 17:00:00,2,17,4,0,1,arterial,3,3,250,18.59375284817974,0.8982965160768118,0.3736678880879682,0
2025-04-25 17:00:00,3,17,4,0,1,arterial,3,3,282,15.486409441732388,0.9358322229033162,0.0,0
2025-04-25 17:00:00,4,17,4,0,1,residential,1,3,93,10.877378122600271,1.0,0.0,0
2025-04-25 17:00:00,5,17,4,0,1,residential,2,2,93,7.870951938845146,0.9559105200834546,0.0,0
2025-04-25 17:00:00,6,17,4,0,1,residential,2,3,90,10.57557686730008,0.9872840686496702,0.0,0
2025-04-25 17:00:00,7,17,4,0,1,residential,2,1,148,8.8020134334815,1.0,0.0,0
2025-04-25 17:00:00,8,17,4,0,1,arterial,3,4,291,19.047134045223014,0.8331946533257067,0.06908165191869034,0
2025-04-25 17:00:00,9,17,4,0,1,residential,2,3,124,9.374793808371487,1.0,0.0,0
2025-04-25 17:00:00,10,17,4,0,1,highway,4,3,500,45.36675025899227,0.5760314201080283,0.0,0
2025-04-25 17:00:00,11,17,4,0,1,residential,1,1,87,9.145154382890432,1.0,0.0,0
2025-04-25 17:00:00,12,17,4,0,1,residential,1,3,138,10.34377062622777,1.0,0.0,0
2025-04-25 17:00:00,13,17,4,0,1,residential,1,2,129,10.450422236820513,1.0,0.0,0
2025-04-25 17:00:00,14,17,4,0,1,residential,2,1,140,9.315413117680466,1.0,0.0,0
2025-04-25 17:00:00,15,17,4,0,1,highway,4,3,439,38.24838702341668,0.5151563264264263,0.0,0
2025-04-25 17:00:00,16,17,4,0,1,residential,1,1,170,9.42132828128027,1.0,0.0,0
2025-04-25 17:00:00,17,17,4,0,1,arterial,2,4,339,16.63042509074488,1.0,0.0,0
2025-04-25 17:00:00,18,17,4,0,1,residential,1,1,101,7.365125093657168,1.0,0.0,0
2025-04-25 17:00:00,19,17,4,0,1,arterial,3,3,196,30.58269473308034,0.5540283613173731,0.0,0
2025-04-25 17:00:00,20,17,4,0,1,highway,3,3,500,39.13997943210213,0.6409450066339777,0.0,0
2025-04-25 18:00:00,1,18,4,0,1,arterial,3,3,261,23.673527380804966,0.8478059884363075,0.0,0
2025-04-25 18:00:00,2,18,4,0,1,arterial,3,3,257,25.272797854202985,0.7206492686034989,0.0,0
2025-04-25 18:00:00,3,18,4,0,1,arterial,3,3,163,39.47676896002596,0.45122168184896927,0.0,0
2025-04-25 18:00:00,4,18,4,0,1,residential,1,3,72,8.229857584304543,1.0,0.0,0
2025-04-25 18:00:00,5,18,4,0,1,residential,2,2,89,9.204800400618439,0.9940132410531604,0.0,0
2025-04-25 18:00:00,6,18,4,0,1,residential,2,3,113,9.389184566755599,1.0,0.0,0
2025-04-25 18:00:00,7,18,4,0,1,residential,2,1,72,14.886963892176965,0.7197408005758027,0.0,0
2025-04-25 18:00:00,8,18,4,0,1,arterial,3,4,140,25.67576052430682,0.48676854666964875,0.0,0
2025-04-25 18:00:00,9,18,4,0,1,residential,2,3,95,15.303352250864979,0.7791853472698971,0.0,0
2025-04-25 18:00:00,10,18,4,0,1,highway,4,3,439,38.89026719910802,0.5633920094384701,0.3970697414954569,0
2025-04-25 18:00:00,11,18,4,0,1,residential,1,1,64,9.205774267664617,1.0,0.0,0
2025-04-25 18:00:00,12,18,4,0,1,residential,1,3,120,11.532944156013814,1.0,0.0,0
2025-04-25 18:00:00,13,18,4,0,1,residential,1,2,102,8.89423954817197,1.0,0.0,0
2025-04-25 18:00:00,14,18,4,0,1,residential,2,1,65,17.880568475193996,0.5948353418688167,0.0,0
2025-04-25 18:00:00,15,18,4,0,1,highway,4,3,498,24.62503159828041,0.9097840709549724,0.0,1
2025-04-25 18:00:00,16,18,4,0,1,residential,1,1,148,10.08398764315816,1.0,0.0,0
2025-04-25 18:00:00,17,18,4,0,1,arterial,2,4,228,14.268573220511966,1.0,0.0,0
2025-04-25 18:00:00,18,18,4,0,1,residential,1,1,67,8.276547971303103,1.0,0.0,0
2025-04-25 18:00:00,19,18,4,0,1,arterial,3,3,272,18.45179096331838,0.8314737553452994,0.0,0
2025-04-25 18:00:00,20,18,4,0,1,highway,3,3,350,48.67254864615062,0.49137060190707316,0.0,0
2025-04-25 19:00:00,1,19,4,0,0,arterial,3,3,188,27.710911711319426,0.5612804516863894,0.0,0
2025-04-25 19:00:00,2,19,4,0,0,arterial,3,3,191,22.53715577543995,0.5973611729890103,0.0,0
2025-04-25 19:00:00,3,19,4,0,0,arterial,3,3,174,31.285140636065332,0.6322018137068719,0.0,0
2025-04-25 19:00:00,4,19,4,0,0,residential,1,3,81,8.248882505993182,1.0,0.0,0
2025-04-25 19:00:00,5,19,4,0,0,residential,2,2,89,12.639321453508478,0.8371286912211411,0.0,0
2025-04-25 19:00:00,6,19,4,0,0,residential,2,3,101,8.178119140874157,1.0,0.0,0
2025-04-25 19:00:00,7,19,4,0,0,residential,2,1,116,9.599180673613368,1.0,0.0,0
2025-04-25 19:00:00,8,19,4,0,0,arterial,3,4,176,16.54835716801211,0.9697756137167228,0.0,1
2025-04-25 19:00:00,9,19,4,0,0,residential,2,3,57,20.459337259304064,0.6236300023476057,0.0,0
2025-04-25 19:00:00,10,19,4,0,0,highway,4,3,462,44.22235902984125,0.5666246636677221,0.0,0
2025-04-25 19:00:00,11,19,4,0,0,residential,1,1,60,11.02955392649414,0.7844074832760871,0.0,0
2025-04-25 19:00:00,12,19,4,0,0,residential,1,3,80,9.153838480596052,1.0,1.4675796553022646,0
2025-04-25 19:00:00,13,19,4,0,0,residential,1,2,74,8.30729389988841,1.0,0.0,0
2025-04-25 19:00:00,14,19,4,0,0,residential,2,1,54,17.554772344028088,0.5383275190878419,0.0,0
2025-04-25 19:00:00,15,19,4,0,0,highway,4,3,293,53.5882371090105,0.3589858539413342,0.0,0
2025-04-25 19:00:00,16,19,4,0,0,residential,1,1,78,7.882349179290324,1.0,0.0,0
2025-04-25 19:00:00,17,19,4,0,0,arterial,2,4,220,13.207082194532063,1.0,0.0,0
2025-04-25 19:00:00,18,19,4,0,0,residential,1,1,48,11.249230162235172,0.9123754828836198,0.0,0
2025-04-25 19:00:00,19,19,4,0,0,arterial,3,3,94,41.68241605067125,0.2673311105306082,0.0,0
2025-04-25 19:00:00,20,19,4,0,0,highway,3,3,311,38.616301138590934,0.5858272876328006,0.0,0
2025-04-25 20:00:00,1,20,4,0,0,arterial,3,3,142,36.60077220498411,0.45883339038996807,0.8157931671207926,0
2025-04-25 20:00:00,2,20,4,0,0,arterial,3,3,165,32.17556627318972,0.5847452265055648,0.0,0
